timestamp,open,high,low,close,volume
2018-01-01,6105.59,6214.0,6083.01,6102.94,29232500.0
2018-07-17,6199.45,6243.03,6120.55,6125.34,17945200.0
2018-07-18,6125.34,6152.67,6044.83,6057.69,22292000.0
2018-07-19,6057.69,6080.65,6007.91,6014.14,10738100.0
2018-07-22,6014.14,6014.14,5928.55,5943.86,11557500.0
2018-07-23,5943.86,6004.85,5932.42,5998.72,9386720.0
2018-07-24,5998.72,6113.7,5998.72,6019.33,12392500.0
2018-07-25,5998.72,6027.27,5977.18,5991.26,8889700.0
2018-07-26,5991.26,5991.26,5931.97,5942.18,16015900.0
2018-07-29,5942.18,6003.94,5942.18,5994.85,13861800.0
2018-07-30,5994.85,5995.22,5957.79,5974.34,9139680.0
2018-07-31,5974.34,5988.08,5925.94,5946.73,11022800.0
2018-08-01,5946.73,5978.35,5938.69,5975.57,18292400.0
2018-08-02,5975.57,5979.98,5944.31,5949.51,21869700.0
2018-08-05,5949.51,5980.02,5938.07,5953.15,6305470.0
2018-08-06,5953.15,5999.06,5920.53,5936.42,11295500.0
2018-08-07,5936.42,5952.45,5892.71,5896.59,13504300.0
2018-08-08,5896.59,5911.67,5867.24,5874.23,10895400.0
2018-08-09,5874.23,5880.49,5761.36,5771.4,32264700.0
2018-08-12,5771.4,5806.14,5559.18,5578.03,56106200.0
2018-08-13,5578.03,5699.83,5495.62,5688.88,19875400.0
2018-08-14,5688.88,5714.6,5644.97,5701.89,17908600.0
2018-08-15,5701.89,5834.25,5686.8,5831.71,21230900.0
2018-08-16,5831.71,5882.06,5779.91,5801.84,23963400.0
2018-08-19,5801.84,5823.85,5716.26,5736.98,15601600.0
2018-08-20,5736.98,5725.54,5646.71,5661.78,17331900.0
2018-08-21,5736.98,5681.04,5633.97,5661.27,8623810.0
2018-08-22,5661.27,5661.27,5593.19,5604.67,10402800.0
2018-08-23,5604.67,5604.83,5566.03,5566.03,20766500.0
2018-08-26,5566.03,5586.68,5533.98,5564.15,9449080.0
2018-08-28,5564.15,5579.95,5522.23,5533.12,23195700.0
2018-08-29,5533.12,5542.27,5493.61,5494.94,19386700.0
2018-08-30,5494.94,5527.7,5476.63,5521.15,21388400.0
2018-09-02,5521.15,5539.19,5494.8,5520.07,36113800.0
2018-09-03,5520.07,5682.87,5508.33,5592.55,123288000.0
2018-09-04,5592.55,5629.26,5553.21,5592.01,38702500.0
2018-09-05,5592.01,5734.22,5598.88,5687.2,42622700.0
2018-09-06,5592.01,5725.61,5607.65,5648.38,36593600.0
2018-09-09,5648.38,5648.38,5566.39,5580.96,16396400.0
2018-09-10,5580.96,5598.59,5558.0,5560.78,11813700.0
2018-09-11,5560.78,5611.85,5560.78,5579.41,17048800.0
2018-09-12,5579.41,5613.7,5561.63,5583.39,8160810.0
2018-09-13,5583.39,5619.35,5568.77,5572.21,22476800.0
