timestamp,open,high,low,close,volume
2015-01-01,184.32,184.32,184.32,184.32,0.0
2015-01-05,185.08,185.08,185.08,185.08,0.0
2015-01-13,183.05,183.05,183.05,183.05,0.0
2015-02-16,190.23,190.23,190.23,190.23,0.0
2015-02-18,191.08,191.08,191.08,191.08,0.0
2015-03-02,195.7,195.7,195.7,195.7,0.0
2015-03-04,196.93,196.93,196.93,196.93,0.0
2015-03-30,197.0,197.0,197.0,197.0,0.0
2015-04-02,193.63,193.63,193.63,193.63,0.0
2015-04-05,196.93,196.93,196.93,196.93,0.0
2015-04-06,200.3,200.3,200.3,200.3,0.0
2015-04-07,200.81,200.81,200.81,200.81,0.0
2015-04-08,204.27,204.27,204.27,204.27,0.0
2015-04-09,200.39,200.39,200.39,200.39,0.0
2015-04-12,207.23,207.23,207.23,207.23,0.0
2015-04-23,206.74,206.74,206.74,206.74,0.0
2015-05-25,207.96,207.96,207.96,207.96,0.0
2015-06-02,216.91,216.91,216.91,216.91,0.0
2015-06-04,229.83,229.83,229.83,229.83,0.0
2015-06-07,226.45,226.45,226.45,226.45,0.0
2015-06-10,222.48,222.48,222.48,222.48,0.0
2015-06-11,220.54,220.54,220.54,220.54,0.0
2015-06-16,218.85,218.85,218.85,218.85,0.0
2015-06-17,220.54,220.54,220.54,220.54,0.0
2015-06-30,216.74,216.74,216.74,216.74,0.0
2015-07-05,213.11,213.11,213.11,213.11,0.0
2015-07-08,213.11,213.11,213.11,213.11,0.0
2015-07-12,209.48,209.48,209.48,209.48,0.0
2015-07-15,205.93,205.93,205.93,205.93,0.0
2015-07-16,202.39,202.39,202.39,202.39,0.0
2015-07-22,202.88,202.88,202.88,202.88,0.0
2015-07-30,206.34,206.34,206.34,206.34,0.0
2015-08-02,212.0,212.0,212.0,212.0,0.0
2015-08-17,206.51,206.51,206.51,206.51,0.0
2015-09-03,206.99,206.99,206.99,206.99,0.0
2015-09-29,207.97,207.97,207.97,207.97,0.0
2015-12-15,207.97,207.97,207.97,207.97,0.0
2015-12-27,207.97,207.97,207.97,207.97,0.0
2016-01-03,211.52,211.52,211.52,211.52,0.0
2016-01-05,211.43,211.43,211.43,211.43,0.0
