timestamp,open,high,low,close,volume
2011-03-20,526.13,526.13,526.13,526.13,0.0
2011-03-28,518.88,518.88,518.88,518.88,0.0
2011-03-29,512.81,512.81,512.81,512.81,0.0
2011-04-04,506.84,506.84,506.84,506.84,0.0
2011-04-18,499.16,499.16,499.16,499.16,0.0
2011-04-19,500.59,500.59,500.59,500.59,0.0
2011-04-26,507.83,507.83,507.83,507.83,0.0
2011-04-27,509.88,509.88,509.88,509.88,0.0
2011-05-31,498.46,498.46,498.46,498.46,0.0
2011-06-08,490.54,490.54,490.54,490.54,0.0
2011-06-09,486.84,486.84,486.84,486.84,0.0
2011-06-12,486.65,486.65,486.65,486.65,0.0
2011-06-13,488.41,488.41,488.41,488.41,0.0
2011-06-14,485.03,485.03,485.03,485.03,0.0
2011-06-15,496.13,496.13,496.13,496.13,0.0
2011-06-16,501.79,501.79,501.79,501.79,0.0
2011-06-20,516.14,516.14,516.14,516.14,0.0
2011-06-21,518.23,518.23,518.23,518.23,0.0
2011-06-23,526.03,526.03,526.03,526.03,0.0
2011-06-26,536.9,536.9,536.9,536.9,0.0
2011-06-27,544.7,544.7,544.7,544.7,0.0
2011-06-29,557.23,557.23,557.23,557.23,0.0
2011-07-03,577.98,577.98,577.98,577.98,0.0
2011-07-04,580.17,580.17,580.17,580.17,0.0
2011-07-05,574.7,574.7,574.7,574.7,0.0
2011-07-06,574.45,574.45,574.45,574.45,0.0
2011-07-07,569.52,569.52,569.52,569.52,0.0
2011-07-10,572.82,572.82,572.82,572.82,0.0
2011-07-11,607.23,607.23,607.23,607.23,0.0
2011-07-13,603.16,603.16,603.16,603.16,0.0
2011-07-14,591.52,591.52,591.52,591.52,0.0
2011-07-17,587.34,587.34,587.34,587.34,0.0
2011-08-04,587.23,587.23,587.23,587.23,0.0
2011-08-16,587.23,587.23,587.23,587.23,0.0
2011-08-30,587.23,587.23,587.23,587.23,0.0
2011-09-07,592.16,592.16,592.16,592.16,0.0
2011-09-08,607.58,607.58,607.58,607.58,0.0
2011-09-19,607.47,607.47,607.47,607.47,0.0
2011-10-24,607.47,607.47,607.47,607.47,0.0
2011-10-25,607.47,607.47,607.47,607.47,0.0
2011-10-30,607.02,607.02,607.02,607.02,0.0
2011-10-31,607.25,607.25,607.25,607.25,0.0
2011-11-03,607.48,607.48,607.48,607.48,0.0
2011-11-08,607.02,607.02,607.02,607.02,0.0
2011-11-10,607.48,607.48,607.48,607.48,0.0
2011-11-13,634.31,634.31,634.31,634.31,0.0
2011-11-16,634.31,634.31,634.31,634.31,0.0
2011-11-17,634.31,634.31,634.31,634.31,0.0
2011-11-20,640.18,640.18,640.18,640.18,0.0
2011-11-21,640.18,640.18,640.18,640.18,0.0
2011-11-22,646.19,646.19,646.19,646.19,0.0
2011-12-07,646.94,646.94,646.94,646.94,0.0
2011-12-11,646.94,646.94,646.94,646.94,0.0
2011-12-13,653.07,653.07,653.07,653.07,0.0
2011-12-14,653.07,653.07,653.07,653.07,0.0
2011-12-18,653.07,653.07,653.07,653.07,0.0
2011-12-27,659.04,659.04,659.04,659.04,0.0
2012-01-03,659.04,659.04,659.04,659.04,0.0
2012-01-04,665.42,665.42,665.42,665.42,0.0
2012-01-05,658.93,658.93,658.93,658.93,0.0
2012-01-08,658.87,658.87,658.87,658.87,0.0
2012-01-12,665.15,665.15,665.15,665.15,0.0
2012-02-07,664.92,664.92,664.92,664.92,0.0
2012-02-08,633.79,633.79,633.79,633.79,0.0
2012-02-12,636.02,636.02,636.02,636.02,0.0
2012-02-14,618.74,618.74,618.74,618.74,0.0
2012-02-26,646.6,646.6,646.6,646.6,0.0
2012-02-28,657.14,657.14,657.14,657.14,0.0
2012-02-29,657.14,657.14,657.14,657.14,0.0
2012-03-11,656.15,656.15,656.15,656.15,0.0
2012-03-12,656.15,656.15,656.15,656.15,0.0
2012-03-18,656.15,656.15,656.15,656.15,0.0
2012-03-19,666.53,666.53,666.53,666.53,0.0
2012-03-20,666.53,666.53,666.53,666.53,0.0
2012-03-26,652.62,652.62,652.62,652.62,0.0
2012-04-03,658.75,658.75,658.75,658.75,0.0
2012-04-05,653.56,653.56,653.56,653.56,0.0
2012-04-08,656.15,656.15,656.15,656.15,0.0
2012-04-12,656.15,656.15,656.15,656.15,0.0
2012-04-19,662.48,662.48,662.48,662.48,0.0
2012-04-29,667.05,667.05,667.05,667.05,0.0
2012-04-30,667.28,667.28,667.28,667.28,0.0
2012-05-16,667.28,667.28,667.28,667.28,0.0
2012-05-17,673.82,673.82,673.82,673.82,0.0
2012-05-23,667.18,667.18,667.18,667.18,0.0
2012-05-27,673.72,673.72,673.72,673.72,0.0
2012-05-29,667.07,667.07,667.07,667.07,0.0
2012-06-05,666.76,666.76,666.76,666.76,0.0
2012-06-12,666.76,666.76,666.76,666.76,0.0
2012-06-13,666.76,666.76,666.76,666.76,0.0
2012-07-03,666.76,666.76,666.76,666.76,0.0
2012-07-08,666.76,666.76,666.76,666.76,0.0
2012-07-16,673.3,673.3,673.3,673.3,0.0
2012-07-17,686.74,686.74,686.74,686.74,0.0
2012-07-24,682.33,682.33,682.33,682.33,0.0
2012-08-06,689.0,689.0,689.0,689.0,0.0
2012-08-07,692.99,692.99,692.99,692.99,0.0
2012-08-13,707.21,707.21,707.21,707.21,0.0
2012-08-16,722.0,722.0,722.0,722.0,0.0
2012-08-19,728.8,728.8,728.8,728.8,0.0
2012-08-27,747.17,747.17,747.17,747.17,0.0
2012-09-03,754.49,754.49,754.49,754.49,0.0
2012-09-04,765.12,765.12,765.12,765.12,0.0
2012-09-09,769.27,769.27,769.27,769.27,0.0
2012-09-10,762.53,762.53,762.53,762.53,0.0
2012-09-11,762.66,762.66,762.66,762.66,0.0
2012-09-16,745.9,745.9,745.9,745.9,0.0
2012-09-18,738.04,738.04,738.04,738.04,0.0
2012-09-20,730.1,730.1,730.1,730.1,0.0
2012-10-02,729.12,729.12,729.12,729.12,0.0
2012-10-10,721.33,721.33,721.33,721.33,0.0
2012-11-25,728.96,728.96,728.96,728.96,0.0
2012-12-02,728.96,728.96,728.96,728.96,0.0
2012-12-03,738.06,738.06,738.06,738.06,0.0
2012-12-04,736.69,736.69,736.69,736.69,0.0
2012-12-06,763.6,763.6,763.6,763.6,0.0
2012-12-12,763.6,763.6,763.6,763.6,0.0
2012-12-13,765.03,765.03,765.03,765.03,0.0
2012-12-18,808.55,808.55,808.55,808.55,0.0
2012-12-19,854.84,854.84,854.84,854.84,0.0
2012-12-20,868.59,868.59,868.59,868.59,0.0
2012-12-23,847.94,847.94,847.94,847.94,0.0
2012-12-27,851.09,851.09,851.09,851.09,0.0
2013-01-07,866.92,866.92,866.92,866.92,0.0
2013-01-15,874.13,874.13,874.13,874.13,0.0
2013-01-20,870.51,870.51,870.51,870.51,0.0
2013-01-24,870.3,870.3,870.3,870.3,0.0
2013-01-30,860.13,860.13,860.13,860.13,0.0
2013-02-03,865.32,865.32,865.32,865.32,0.0
2013-02-04,855.04,855.04,855.04,855.04,0.0
2013-02-05,854.58,854.58,854.58,854.58,0.0
2013-02-06,857.07,857.07,857.07,857.07,0.0
2013-02-07,857.14,857.14,857.14,857.14,0.0
2013-02-10,867.25,867.25,867.25,867.25,0.0
2013-02-12,888.01,888.01,888.01,888.01,0.0
2013-02-13,890.87,890.87,890.87,890.87,0.0
2013-02-20,875.3,875.3,875.3,875.3,0.0
2013-02-24,864.92,864.92,864.92,864.92,0.0
2013-03-03,857.14,857.14,857.14,857.14,0.0
2013-03-20,836.99,836.99,836.99,836.99,0.0
2013-03-24,846.64,846.64,846.64,846.64,0.0
2013-03-27,849.98,849.98,849.98,849.98,0.0
2013-03-28,840.23,840.23,840.23,840.23,0.0
2013-04-09,840.23,840.23,840.23,840.23,0.0
2013-04-16,840.23,840.23,840.23,840.23,0.0
2013-04-21,859.64,859.64,859.64,859.64,0.0
2013-05-09,859.91,859.91,859.91,859.91,0.0
2013-05-16,866.55,866.55,866.55,866.55,0.0
2013-05-19,882.12,882.12,882.12,882.12,0.0
2013-05-27,871.17,871.17,871.17,871.17,0.0
2013-06-03,875.74,875.74,875.74,875.74,0.0
2013-06-04,876.46,876.46,876.46,876.46,0.0
2013-06-06,876.46,876.46,876.46,876.46,0.0
2013-06-16,877.49,877.49,877.49,877.49,0.0
2013-06-18,877.49,877.49,877.49,877.49,0.0
2013-06-19,878.17,878.17,878.17,878.17,0.0
2013-06-20,878.17,878.17,878.17,878.17,0.0
2013-06-23,878.17,878.17,878.17,878.17,0.0
2013-06-24,878.17,878.17,878.17,878.17,0.0
2013-06-27,878.17,878.17,878.17,878.17,0.0
2013-07-02,878.17,878.17,878.17,878.17,0.0
2013-07-07,878.63,878.63,878.63,878.63,0.0
2013-07-08,879.33,879.33,879.33,879.33,0.0
2013-07-09,879.1,879.1,879.1,879.1,0.0
2013-07-10,879.1,879.1,879.1,879.1,0.0
2013-07-11,868.72,868.72,868.72,868.72,0.0
2013-07-15,868.72,868.72,868.72,868.72,0.0
2013-07-18,870.49,870.49,870.49,870.49,0.0
2013-07-21,875.94,875.94,875.94,875.94,0.0
2013-07-25,875.68,875.68,875.68,875.68,0.0
2013-08-04,879.3,879.3,879.3,879.3,0.0
2013-08-11,878.83,878.83,878.83,878.83,0.0
2013-08-19,886.41,886.41,886.41,886.41,0.0
2013-08-20,886.41,886.41,886.41,886.41,0.0
2013-09-01,884.02,884.02,884.02,884.02,0.0
2013-09-09,884.02,884.02,884.02,884.02,0.0
2013-09-22,875.09,875.09,875.09,875.09,0.0
2013-09-23,864.71,864.71,864.71,864.71,0.0
2013-09-25,864.71,864.71,864.71,864.71,0.0
2013-09-26,856.59,856.59,856.59,856.59,0.0
2013-10-01,855.37,855.37,855.37,855.37,0.0
2013-10-06,873.17,873.17,873.17,873.17,0.0
2013-10-07,881.8,881.8,881.8,881.8,0.0
2013-10-08,885.48,885.48,885.48,885.48,0.0
2013-10-10,885.63,885.63,885.63,885.63,0.0
2013-10-17,885.63,885.63,885.63,885.63,0.0
2013-10-20,885.69,885.69,885.69,885.69,0.0
2013-10-22,888.51,888.51,888.51,888.51,0.0
2013-10-24,913.4,913.4,913.4,913.4,0.0
2013-10-27,923.43,923.43,923.43,923.43,0.0
2013-10-28,925.61,925.61,925.61,925.61,0.0
2013-10-29,937.93,937.93,937.93,937.93,0.0
2013-10-30,940.18,940.18,940.18,940.18,0.0
2013-10-31,939.71,939.71,939.71,939.71,0.0
2013-11-07,934.25,934.25,934.25,934.25,0.0
2013-11-14,934.25,934.25,934.25,934.25,0.0
2013-11-24,936.63,936.63,936.63,936.63,0.0
2013-11-25,934.31,934.31,934.31,934.31,0.0
2013-12-03,934.55,934.55,934.55,934.55,0.0
2013-12-10,934.55,934.55,934.55,934.55,0.0
2014-01-06,928.69,928.69,928.69,928.69,0.0
2014-01-08,928.97,928.97,928.97,928.97,0.0
2014-01-20,931.58,931.58,931.58,931.58,0.0
2014-01-21,931.27,931.27,931.27,931.27,0.0
2014-01-29,939.78,939.78,939.78,939.78,0.0
2014-02-06,939.83,939.83,939.83,939.83,0.0
2014-02-12,939.76,939.76,939.76,939.76,0.0
2014-03-24,930.32,930.32,930.32,930.32,0.0
2014-03-25,930.38,930.38,930.38,930.38,0.0
2014-04-02,930.38,930.38,930.38,930.38,0.0
2014-04-03,932.71,932.71,932.71,932.71,0.0
2014-04-07,957.36,957.36,957.36,957.36,0.0
2014-04-09,963.01,963.01,963.01,963.01,0.0
2014-04-10,962.85,962.85,962.85,962.85,0.0
2014-04-17,979.51,979.51,979.51,979.51,0.0
2014-04-22,996.63,996.63,996.63,996.63,0.0
2014-04-23,1057.97,1057.97,1057.97,1057.97,0.0
2014-04-27,1071.36,1071.36,1071.36,1071.36,0.0
2014-04-28,1072.75,1072.75,1072.75,1072.75,0.0
2014-04-29,1073.68,1073.68,1073.68,1073.68,0.0
2014-04-30,1080.9,1080.9,1080.9,1080.9,0.0
2014-05-04,1080.9,1080.9,1080.9,1080.9,0.0
2014-05-06,1065.33,1065.33,1065.33,1065.33,0.0
2014-05-07,1120.85,1120.85,1120.85,1120.85,0.0
2014-05-08,1122.25,1122.25,1122.25,1122.25,0.0
2014-05-11,1164.13,1164.13,1164.13,1164.13,0.0
2014-05-12,1163.82,1163.82,1163.82,1163.82,0.0
2014-05-18,1144.77,1144.77,1144.77,1144.77,0.0
2014-05-21,1114.99,1114.99,1114.99,1114.99,0.0
2014-05-25,1139.37,1139.37,1139.37,1139.37,0.0
2014-05-26,1139.06,1139.06,1139.06,1139.06,0.0
2014-06-03,1170.51,1170.51,1170.51,1170.51,0.0
2014-06-05,1160.13,1160.13,1160.13,1160.13,0.0
2014-06-09,1155.56,1155.56,1155.56,1155.56,0.0
2014-06-11,1155.56,1155.56,1155.56,1155.56,0.0
2014-06-15,1139.99,1139.99,1139.99,1139.99,0.0
2014-06-17,1143.99,1143.99,1143.99,1143.99,0.0
2014-06-19,1159.55,1159.55,1159.55,1159.55,0.0
2014-06-25,1147.01,1147.01,1147.01,1147.01,0.0
2014-06-26,1147.01,1147.01,1147.01,1147.01,0.0
2014-07-01,1147.76,1147.76,1147.76,1147.76,0.0
2014-07-08,1151.25,1151.25,1151.25,1151.25,0.0
2014-07-16,1138.28,1138.28,1138.28,1138.28,0.0
2014-07-20,1153.12,1153.12,1153.12,1153.12,0.0
2014-07-21,1183.63,1183.63,1183.63,1183.63,0.0
2014-07-22,1185.96,1185.96,1185.96,1185.96,0.0
2014-07-23,1186.66,1186.66,1186.66,1186.66,0.0
2014-07-28,1170.94,1170.94,1170.94,1170.94,0.0
2014-07-30,1156.93,1156.93,1156.93,1156.93,0.0
2014-07-31,1141.77,1141.77,1141.77,1141.77,0.0
2014-08-03,1142.47,1142.47,1142.47,1142.47,0.0
2014-08-04,1157.31,1157.31,1157.31,1157.31,0.0
2014-08-05,1158.01,1158.01,1158.01,1158.01,0.0
2014-08-06,1158.71,1158.71,1158.71,1158.71,0.0
2014-08-07,1158.71,1158.71,1158.71,1158.71,0.0
2014-08-12,1158.71,1158.71,1158.71,1158.71,0.0
2014-08-13,1189.22,1189.22,1189.22,1189.22,0.0
2014-08-14,1189.22,1189.22,1189.22,1189.22,0.0
2014-08-18,1190.62,1190.62,1190.62,1190.62,0.0
2014-08-19,1190.62,1190.62,1190.62,1190.62,0.0
2014-08-20,1190.62,1190.62,1190.62,1190.62,0.0
2014-08-21,1192.8,1192.8,1192.8,1192.8,0.0
2014-08-25,1193.63,1193.63,1193.63,1193.63,0.0
2014-08-26,1157.31,1157.31,1157.31,1157.31,0.0
2014-08-27,1181.34,1181.34,1181.34,1181.34,0.0
2014-08-28,1182.36,1182.36,1182.36,1182.36,0.0
2014-09-01,1167.26,1167.26,1167.26,1167.26,0.0
2014-09-04,1205.19,1205.19,1205.19,1205.19,0.0
2014-09-07,1204.51,1204.51,1204.51,1204.51,0.0
2014-09-09,1207.07,1207.07,1207.07,1207.07,0.0
2014-09-10,1193.46,1193.46,1193.46,1193.46,0.0
2014-09-11,1180.28,1180.28,1180.28,1180.28,0.0
2014-09-14,1182.6,1182.6,1182.6,1182.6,0.0
2014-09-15,1169.62,1169.62,1169.62,1169.62,0.0
2014-09-17,1172.08,1172.08,1172.08,1172.08,0.0
2014-09-24,1171.8,1171.8,1171.8,1171.8,0.0
2014-09-28,1173.67,1173.67,1173.67,1173.67,0.0
2014-09-29,1173.67,1173.67,1173.67,1173.67,0.0
2014-09-30,1199.41,1199.41,1199.41,1199.41,0.0
2014-10-12,1197.7,1197.7,1197.7,1197.7,0.0
2014-10-13,1198.63,1198.63,1198.63,1198.63,0.0
2014-10-15,1203.82,1203.82,1203.82,1203.82,0.0
2014-10-16,1198.79,1198.79,1198.79,1198.79,0.0
2014-10-21,1203.82,1203.82,1203.82,1203.82,0.0
2014-10-26,1209.01,1209.01,1209.01,1209.01,0.0
2014-10-27,1214.2,1214.2,1214.2,1214.2,0.0
2014-10-30,1253.9,1253.9,1253.9,1253.9,0.0
2014-11-02,1223.74,1223.74,1223.74,1223.74,0.0
2014-11-04,1224.67,1224.67,1224.67,1224.67,0.0
2014-11-05,1208.74,1208.74,1208.74,1208.74,0.0
2014-11-06,1231.79,1231.79,1231.79,1231.79,0.0
2014-11-09,1229.35,1229.35,1229.35,1229.35,0.0
2014-11-10,1234.12,1234.12,1234.12,1234.12,0.0
2014-11-11,1244.5,1244.5,1244.5,1244.5,0.0
2014-11-12,1244.5,1244.5,1244.5,1244.5,0.0
2014-11-17,1233.59,1233.59,1233.59,1233.59,0.0
2014-11-25,1233.59,1233.59,1233.59,1233.59,0.0
