timestamp,open,high,low,close,volume
2012-01-01,266.76,266.76,266.76,266.76,0.0
2012-01-02,266.52,266.52,266.52,266.52,0.0
2012-01-03,266.2,266.2,266.2,266.2,0.0
2012-01-04,265.76,265.76,265.76,265.76,0.0
2012-01-05,265.81,265.81,265.81,265.81,0.0
2012-01-08,266.02,266.02,266.02,266.02,0.0
2012-01-09,265.94,265.94,265.94,265.94,0.0
2012-01-10,266.69,266.69,266.69,266.69,0.0
2012-01-11,266.64,266.64,266.64,266.64,0.0
2012-01-12,266.81,266.81,266.81,266.81,0.0
2012-01-17,266.71,266.71,266.71,266.71,0.0
2012-01-18,266.45,266.45,266.45,266.45,0.0
2012-01-19,266.1,266.1,266.1,266.1,0.0
2012-01-22,266.43,266.43,266.43,266.43,0.0
2012-01-23,266.32,266.32,266.32,266.32,0.0
2012-01-25,265.94,265.94,265.94,265.94,0.0
2012-01-26,265.63,265.63,265.63,265.63,0.0
2012-01-29,264.64,264.64,264.64,264.64,0.0
2012-01-31,263.9,263.9,263.9,263.9,0.0
2012-02-01,263.55,263.55,263.55,263.55,0.0
2012-02-02,263.13,263.13,263.13,263.13,0.0
2012-02-05,263.29,263.29,263.29,263.29,0.0
2012-02-06,262.92,262.92,262.92,262.92,0.0
2012-02-07,262.21,262.21,262.21,262.21,0.0
2012-02-08,261.96,261.96,261.96,261.96,0.0
2012-02-09,261.38,261.38,261.38,261.38,0.0
2012-02-12,260.6,260.6,260.6,260.6,0.0
2012-02-13,259.93,259.93,259.93,259.93,0.0
2012-02-14,259.78,259.78,259.78,259.78,0.0
2012-02-15,260.09,260.09,260.09,260.09,0.0
2012-02-16,259.56,259.56,259.56,259.56,0.0
2012-02-21,259.71,259.71,259.71,259.71,0.0
2012-02-23,259.33,259.33,259.33,259.33,0.0
2012-02-26,259.07,259.07,259.07,259.07,0.0
2012-02-27,258.18,258.18,258.18,258.18,0.0
2012-02-28,258.71,258.71,258.71,258.71,0.0
2012-02-29,258.91,258.91,258.91,258.91,0.0
2012-03-01,258.98,258.98,258.98,258.98,0.0
2012-03-04,258.59,258.59,258.59,258.59,0.0
2012-03-05,258.91,258.91,258.91,258.91,0.0
2012-03-06,258.97,258.97,258.97,258.97,0.0
2012-03-11,258.27,258.27,258.27,258.27,0.0
2012-03-12,257.81,257.81,257.81,257.81,0.0
2012-03-13,257.55,257.55,257.55,257.55,0.0
2012-03-14,256.9,256.9,256.9,256.9,0.0
2012-03-15,257.17,257.17,257.17,257.17,0.0
2012-03-18,257.04,257.04,257.04,257.04,0.0
2012-03-19,256.79,256.79,256.79,256.79,0.0
2012-03-20,256.55,256.55,256.55,256.55,0.0
2012-03-21,256.6,256.6,256.6,256.6,0.0
2012-03-25,256.3,256.3,256.3,256.3,0.0
2012-03-26,256.33,256.33,256.33,256.33,0.0
2012-03-27,255.86,255.86,255.86,255.86,0.0
2012-03-28,255.71,255.71,255.71,255.71,0.0
2012-03-29,254.64,254.64,254.64,254.64,0.0
2012-04-01,254.36,254.36,254.36,254.36,0.0
2012-04-02,254.3,254.3,254.3,254.3,0.0
2012-04-03,254.11,254.11,254.11,254.11,0.0
2012-04-04,254.05,254.05,254.05,254.05,0.0
2012-04-05,253.54,253.54,253.54,253.54,0.0
2012-04-08,252.51,252.51,252.51,252.51,0.0
2012-04-09,252.46,252.46,252.46,252.46,0.0
2012-04-10,253.11,253.11,253.11,253.11,0.0
2012-04-11,252.6,252.6,252.6,252.6,0.0
2012-04-12,253.45,253.45,253.45,253.45,0.0
2012-04-15,254.4,254.4,254.4,254.4,0.0
2012-04-16,254.57,254.57,254.57,254.57,0.0
2012-04-17,255.44,255.44,255.44,255.44,0.0
2012-04-18,256.22,256.22,256.22,256.22,0.0
2012-04-19,258.72,258.72,258.72,258.72,0.0
2012-04-22,260.15,260.15,260.15,260.15,0.0
2012-04-24,261.58,261.58,261.58,261.58,0.0
2012-04-25,260.91,260.91,260.91,260.91,0.0
2012-04-26,263.69,263.69,263.69,263.69,0.0
2012-04-29,265.52,265.52,265.52,265.52,0.0
2012-04-30,266.63,266.63,266.63,266.63,0.0
2012-05-02,266.93,266.93,266.93,266.93,0.0
2012-05-03,268.33,268.33,268.33,268.33,0.0
2012-05-07,269.35,269.35,269.35,269.35,0.0
2012-05-08,270.51,270.51,270.51,270.51,0.0
2012-05-09,271.63,271.63,271.63,271.63,0.0
2012-05-10,270.43,270.43,270.43,270.43,0.0
2012-05-13,270.19,270.19,270.19,270.19,0.0
2012-05-14,269.19,269.19,269.19,269.19,0.0
2012-05-15,270.54,270.54,270.54,270.54,0.0
2012-05-16,270.46,270.46,270.46,270.46,0.0
2012-05-17,271.94,271.94,271.94,271.94,0.0
2012-05-20,271.95,271.95,271.95,271.95,0.0
2012-05-21,272.46,272.46,272.46,272.46,0.0
2012-05-22,271.83,271.83,271.83,271.83,0.0
2012-05-23,271.66,271.66,271.66,271.66,0.0
2012-05-24,271.99,271.99,271.99,271.99,0.0
2012-05-27,272.2,272.2,272.2,272.2,0.0
2012-05-29,271.4,271.4,271.4,271.4,0.0
2012-05-30,271.17,271.17,271.17,271.17,0.0
2012-05-31,270.6,270.6,270.6,270.6,0.0
2012-06-03,270.83,270.83,270.83,270.83,0.0
2012-06-04,270.97,270.97,270.97,270.97,0.0
2012-06-05,271.32,271.32,271.32,271.32,0.0
2012-06-06,270.72,270.72,270.72,270.72,0.0
2012-06-07,269.45,269.45,269.45,269.45,0.0
2012-06-10,268.86,268.86,268.86,268.86,0.0
2012-06-11,267.84,267.84,267.84,267.84,0.0
2012-06-12,267.53,267.53,267.53,267.53,0.0
2012-06-13,267.0,267.0,267.0,267.0,0.0
2012-06-14,265.74,265.74,265.74,265.74,0.0
2012-06-17,264.83,264.83,264.83,264.83,0.0
2012-06-18,264.74,264.74,264.74,264.74,0.0
2012-06-19,264.52,264.52,264.52,264.52,0.0
2012-06-20,265.66,265.66,265.66,265.66,0.0
2012-06-21,265.38,265.38,265.38,265.38,0.0
2012-06-25,264.79,264.79,264.79,264.79,0.0
2012-06-26,263.86,263.86,263.86,263.86,0.0
2012-06-27,264.28,264.28,264.28,264.28,0.0
2012-06-28,264.11,264.11,264.11,264.11,0.0
2012-07-01,263.69,263.69,263.69,263.69,0.0
2012-07-02,263.83,263.83,263.83,263.83,0.0
2012-07-03,264.02,264.02,264.02,264.02,0.0
2012-07-04,264.29,264.29,264.29,264.29,0.0
2012-07-05,265.07,265.07,265.07,265.07,0.0
2012-07-08,265.35,265.35,265.35,265.35,0.0
2012-07-09,264.75,264.75,264.75,264.75,0.0
2012-07-10,265.02,265.02,265.02,265.02,0.0
2012-07-11,265.13,265.13,265.13,265.13,0.0
2012-07-12,265.32,265.32,265.32,265.32,0.0
2012-07-15,265.66,265.66,265.66,265.66,0.0
2012-07-16,264.46,264.46,264.46,264.46,0.0
2012-07-17,263.35,263.35,263.35,263.35,0.0
2012-07-18,263.1,263.1,263.1,263.1,0.0
2012-07-19,263.73,263.73,263.73,263.73,0.0
2012-07-22,263.46,263.46,263.46,263.46,0.0
2012-07-23,263.63,263.63,263.63,263.63,0.0
2012-07-24,263.4,263.4,263.4,263.4,0.0
2012-07-25,263.37,263.37,263.37,263.37,0.0
2012-07-26,262.49,262.49,262.49,262.49,0.0
2012-07-29,261.91,261.91,261.91,261.91,0.0
2012-07-30,261.79,261.79,261.79,261.79,0.0
2012-07-31,260.88,260.88,260.88,260.88,0.0
2012-08-01,260.28,260.28,260.28,260.28,0.0
2012-08-05,259.86,259.86,259.86,259.86,0.0
2012-08-06,259.03,259.03,259.03,259.03,0.0
2012-08-07,258.3,258.3,258.3,258.3,0.0
2012-08-08,256.84,256.84,256.84,256.84,0.0
2012-08-12,255.53,255.53,255.53,255.53,0.0
2012-08-13,254.91,254.91,254.91,254.91,0.0
2012-08-14,254.11,254.11,254.11,254.11,0.0
2012-08-15,253.72,253.72,253.72,253.72,0.0
2012-08-16,253.32,253.32,253.32,253.32,0.0
2012-08-19,252.84,252.84,252.84,252.84,0.0
2012-08-21,252.79,252.79,252.79,252.79,0.0
2012-08-22,252.21,252.21,252.21,252.21,0.0
2012-08-23,252.37,252.37,252.37,252.37,0.0
2012-08-26,251.4,251.4,251.4,251.4,0.0
2012-08-27,252.11,252.11,252.11,252.11,0.0
2012-08-28,251.51,251.51,251.51,251.51,0.0
2012-08-29,251.8,251.8,251.8,251.8,0.0
2012-08-30,251.69,251.69,251.69,251.69,0.0
2012-09-02,252.02,252.02,252.02,252.02,0.0
2012-09-03,252.19,252.19,252.19,252.19,0.0
2012-09-04,251.66,251.66,251.66,251.66,0.0
2012-09-05,251.85,251.85,251.85,251.85,0.0
2012-09-06,251.53,251.53,251.53,251.53,0.0
2012-09-09,251.97,251.97,251.97,251.97,0.0
2012-09-10,253.74,253.74,253.74,253.74,0.0
2012-09-11,254.51,254.51,254.51,254.51,0.0
2012-09-12,255.69,255.69,255.69,255.69,0.0
2012-09-13,255.8,255.8,255.8,255.8,0.0
2012-09-16,255.7,255.7,255.7,255.7,0.0
2012-09-17,256.07,256.07,256.07,256.07,0.0
2012-09-18,256.8,256.8,256.8,256.8,0.0
2012-09-19,256.96,256.96,256.96,256.96,0.0
2012-09-20,256.82,256.82,256.82,256.82,0.0
2012-09-23,257.88,257.88,257.88,257.88,0.0
2012-09-24,258.2,258.2,258.2,258.2,0.0
2012-09-25,258.51,258.51,258.51,258.51,0.0
2012-09-26,257.74,257.74,257.74,257.74,0.0
2012-09-30,256.75,256.75,256.75,256.75,0.0
2012-10-01,256.58,256.58,256.58,256.58,0.0
2012-10-02,256.92,256.92,256.92,256.92,0.0
2012-10-03,255.66,255.66,255.66,255.66,0.0
2012-10-04,255.4,255.4,255.4,255.4,0.0
2012-10-07,256.31,256.31,256.31,256.31,0.0
2012-10-08,257.25,257.25,257.25,257.25,0.0
2012-10-09,257.43,257.43,257.43,257.43,0.0
2012-10-10,257.61,257.61,257.61,257.61,0.0
2012-10-11,257.74,257.74,257.74,257.74,0.0
2012-10-14,258.14,258.14,258.14,258.14,0.0
2012-10-15,258.01,258.01,258.01,258.01,0.0
2012-10-17,257.92,257.92,257.92,257.92,0.0
2012-10-18,257.8,257.8,257.8,257.8,0.0
2012-10-30,258.09,258.09,258.09,258.09,0.0
2012-10-31,258.76,258.76,258.76,258.76,0.0
2012-11-01,259.08,259.08,259.08,259.08,0.0
2012-11-04,258.79,258.79,258.79,258.79,0.0
2012-11-05,259.92,259.92,259.92,259.92,0.0
2012-11-06,261.23,261.23,261.23,261.23,0.0
2012-11-07,263.13,263.13,263.13,263.13,0.0
2012-11-08,264.54,264.54,264.54,264.54,0.0
2012-11-11,263.58,263.58,263.58,263.58,0.0
2012-11-12,263.4,263.4,263.4,263.4,0.0
2012-11-18,264.15,264.15,264.15,264.15,0.0
2012-11-20,264.32,264.32,264.32,264.32,0.0
2012-11-21,263.44,263.44,263.44,263.44,0.0
2012-11-22,263.53,263.53,263.53,263.53,0.0
2012-11-25,263.91,263.91,263.91,263.91,0.0
2012-11-26,264.98,264.98,264.98,264.98,0.0
2012-11-27,264.36,264.36,264.36,264.36,0.0
2012-11-28,263.91,263.91,263.91,263.91,0.0
2012-11-29,262.87,262.87,262.87,262.87,0.0
2012-12-02,263.01,263.01,263.01,263.01,0.0
2012-12-03,262.53,262.53,262.53,262.53,0.0
2012-12-04,263.21,263.21,263.21,263.21,0.0
2012-12-05,263.51,263.51,263.51,263.51,0.0
2012-12-06,263.39,263.39,263.39,263.39,0.0
2012-12-09,262.75,262.75,262.75,262.75,0.0
2012-12-10,262.59,262.59,262.59,262.59,0.0
2012-12-11,262.56,262.56,262.56,262.56,0.0
2012-12-12,261.83,261.83,261.83,261.83,0.0
2012-12-13,262.49,262.49,262.49,262.49,0.0
2012-12-16,263.12,263.12,263.12,263.12,0.0
2012-12-17,264.33,264.33,264.33,264.33,0.0
2012-12-18,264.39,264.39,264.39,264.39,0.0
2012-12-19,267.05,267.05,267.05,267.05,0.0
2012-12-20,270.36,270.36,270.36,270.36,0.0
2012-12-23,256.14,256.14,256.14,256.14,0.0
2012-12-24,255.87,255.87,255.87,255.87,0.0
2012-12-26,260.07,260.07,260.07,260.07,0.0
2012-12-27,261.01,261.01,261.01,261.01,0.0
2012-12-31,262.56,262.56,262.56,262.56,0.0
2013-01-01,259.6,259.6,259.6,259.6,0.0
2013-01-02,260.12,260.12,260.12,260.12,0.0
2013-01-03,260.41,260.41,260.41,260.41,0.0
2013-01-06,261.38,261.38,261.38,261.38,0.0
2013-01-07,264.47,264.47,264.47,264.47,0.0
2013-01-08,263.3,263.3,263.3,263.3,0.0
2013-01-09,263.21,263.21,263.21,263.21,0.0
2013-01-10,263.1,263.1,263.1,263.1,0.0
2013-01-13,261.64,261.64,261.64,261.64,0.0
2013-01-15,257.51,257.51,257.51,257.51,0.0
2013-01-16,257.52,257.52,257.52,257.52,0.0
2013-01-17,256.37,256.37,256.37,256.37,0.0
2013-01-20,255.88,255.88,255.88,255.88,0.0
2013-01-21,254.97,254.97,254.97,254.97,0.0
2013-01-22,255.7,255.7,255.7,255.7,0.0
2013-01-23,255.95,255.95,255.95,255.95,0.0
2013-01-24,255.56,255.56,255.56,255.56,0.0
2013-01-27,254.82,254.82,254.82,254.82,0.0
2013-01-28,251.61,251.61,251.61,251.61,0.0
2013-01-30,250.61,250.61,250.61,250.61,0.0
2013-01-31,250.15,250.15,250.15,250.15,0.0
2013-02-03,250.51,250.51,250.51,250.51,0.0
2013-02-04,250.88,250.88,250.88,250.88,0.0
2013-02-05,250.78,250.78,250.78,250.78,0.0
2013-02-06,250.4,250.4,250.4,250.4,0.0
2013-02-07,250.04,250.04,250.04,250.04,0.0
2013-02-10,250.2,250.2,250.2,250.2,0.0
2013-02-12,251.62,251.62,251.62,251.62,0.0
2013-02-13,251.91,251.91,251.91,251.91,0.0
2013-02-14,252.27,252.27,252.27,252.27,0.0
2013-02-17,252.7,252.7,252.7,252.7,0.0
2013-02-19,254.8,254.8,254.8,254.8,0.0
2013-02-20,253.71,253.71,253.71,253.71,0.0
2013-02-21,253.42,253.42,253.42,253.42,0.0
2013-02-24,252.67,252.67,252.67,252.67,0.0
2013-02-25,252.46,252.46,252.46,252.46,0.0
2013-02-26,252.45,252.45,252.45,252.45,0.0
2013-02-27,252.87,252.87,252.87,252.87,0.0
2013-02-28,252.47,252.47,252.47,252.47,0.0
2013-03-03,251.91,251.91,251.91,251.91,0.0
2013-03-04,253.56,253.56,253.56,253.56,0.0
2013-03-05,254.13,254.13,254.13,254.13,0.0
2013-03-06,253.89,253.89,253.89,253.89,0.0
2013-03-07,253.81,253.81,253.81,253.81,0.0
2013-03-11,254.25,254.25,254.25,254.25,0.0
2013-03-13,255.06,255.06,255.06,255.06,0.0
2013-03-14,255.65,255.65,255.65,255.65,0.0
2013-03-17,255.08,255.08,255.08,255.08,0.0
2013-03-18,254.02,254.02,254.02,254.02,0.0
2013-03-19,254.3,254.3,254.3,254.3,0.0
2013-03-20,252.88,252.88,252.88,252.88,0.0
2013-03-21,253.09,253.09,253.09,253.09,0.0
2013-03-24,254.23,254.23,254.23,254.23,0.0
2013-03-25,254.15,254.15,254.15,254.15,0.0
2013-03-27,254.77,254.77,254.77,254.77,0.0
2013-03-28,253.67,253.67,253.67,253.67,0.0
2013-03-31,253.25,253.25,253.25,253.25,0.0
2013-04-01,253.32,253.32,253.32,253.32,0.0
2013-04-02,252.97,252.97,252.97,252.97,0.0
2013-04-03,251.89,251.89,251.89,251.89,0.0
2013-04-04,251.89,251.89,251.89,251.89,0.0
2013-04-07,252.21,252.21,252.21,252.21,0.0
2013-04-08,251.07,251.07,251.07,251.07,0.0
2013-04-09,251.59,251.59,251.59,251.59,0.0
2013-04-11,251.2,251.2,251.2,251.2,0.0
2013-04-15,251.92,251.92,251.92,251.92,0.0
2013-04-16,251.55,251.55,251.55,251.55,0.0
2013-04-17,251.54,251.54,251.54,251.54,0.0
2013-04-18,250.67,250.67,250.67,250.67,0.0
2013-04-21,250.52,250.52,250.52,250.52,0.0
2013-04-22,249.79,249.79,249.79,249.79,0.0
2013-04-23,250.1,250.1,250.1,250.1,0.0
2013-04-25,250.1,250.1,250.1,250.1,0.0
2013-04-28,248.41,248.41,248.41,248.41,0.0
2013-04-29,247.81,247.81,247.81,247.81,0.0
2013-04-30,246.92,246.92,246.92,246.92,0.0
2013-05-02,245.62,245.62,245.62,245.62,0.0
2013-05-05,245.53,245.53,245.53,245.53,0.0
2013-05-06,245.37,245.37,245.37,245.37,0.0
2013-05-07,245.98,245.98,245.98,245.98,0.0
2013-05-08,245.64,245.64,245.64,245.64,0.0
2013-05-09,244.99,244.99,244.99,244.99,0.0
2013-05-12,244.9,244.9,244.9,244.9,0.0
2013-05-13,245.46,245.46,245.46,245.46,0.0
2013-05-14,246.15,246.15,246.15,246.15,0.0
2013-05-15,245.82,245.82,245.82,245.82,0.0
2013-05-16,246.31,246.31,246.31,246.31,0.0
2013-05-19,246.96,246.96,246.96,246.96,0.0
2013-05-20,247.7,247.7,247.7,247.7,0.0
2013-05-21,247.94,247.94,247.94,247.94,0.0
2013-05-22,248.21,248.21,248.21,248.21,0.0
2013-05-23,247.8,247.8,247.8,247.8,0.0
2013-05-26,248.36,248.36,248.36,248.36,0.0
2013-05-27,249.67,249.67,249.67,249.67,0.0
2013-05-28,251.61,251.61,251.61,251.61,0.0
2013-05-30,250.81,250.81,250.81,250.81,0.0
2013-05-31,250.81,250.81,250.81,250.81,0.0
2013-06-02,250.43,250.43,250.43,250.43,0.0
2013-06-03,250.22,250.22,250.22,250.22,0.0
2013-06-04,250.1,250.1,250.1,250.1,0.0
2013-06-05,247.99,247.99,247.99,247.99,0.0
2013-06-06,248.6,248.6,248.6,248.6,0.0
2013-06-09,248.84,248.84,248.84,248.84,0.0
2013-06-10,250.13,250.13,250.13,250.13,0.0
2013-06-11,250.31,250.31,250.31,250.31,0.0
2013-06-12,251.54,251.54,251.54,251.54,0.0
2013-06-13,252.56,252.56,252.56,252.56,0.0
2013-06-16,252.12,252.12,252.12,252.12,0.0
2013-06-17,251.89,251.89,251.89,251.89,0.0
2013-06-18,250.58,250.58,250.58,250.58,0.0
2013-06-19,251.57,251.57,251.57,251.57,0.0
2013-06-20,251.38,251.38,251.38,251.38,0.0
2013-06-23,251.7,251.7,251.7,251.7,0.0
