timestamp,open,high,low,close,volume
2018-07-17,6199.45,6201.18,6111.78,6111.78,13601200.0
2018-07-18,6111.78,6111.78,6045.31,6050.17,11308000.0
2018-07-19,6050.17,6045.78,5959.83,5969.35,58318800.0
2018-07-22,5969.35,5966.88,5858.15,5858.75,22191500.0
2018-07-23,5858.75,5999.21,5835.4,5992.26,26741000.0
2018-07-24,5992.26,6166.05,5988.61,6012.15,33700500.0
2018-07-25,5992.26,6015.01,5925.16,5931.93,16354200.0
2018-07-26,5931.93,5936.13,5891.43,5904.76,17567000.0
2018-07-29,5904.76,5936.38,5901.31,5914.68,9795970.0
2018-07-30,5914.68,5921.16,5892.2,5899.96,23006500.0
2018-07-31,5899.96,5907.44,5869.4,5875.01,13894000.0
2018-08-01,5875.01,5911.07,5865.23,5907.42,11544900.0
2018-08-02,5907.42,5917.54,5848.36,5850.05,17448100.0
2018-08-05,5850.05,5856.68,5819.13,5819.13,15362100.0
2018-08-06,5819.13,5825.0,5806.67,5819.04,13686700.0
2018-08-07,5819.04,5832.28,5794.42,5830.09,10982400.0
2018-08-08,5830.09,5832.9,5803.88,5825.88,13093000.0
2018-08-09,5825.88,5820.69,5750.63,5755.81,21080800.0
2018-08-12,5755.81,5756.44,5641.64,5650.07,30465500.0
2018-08-13,5650.07,5756.08,5641.01,5725.62,27929200.0
2018-08-14,5725.62,5780.36,5701.53,5775.63,18025400.0
2018-08-15,5775.63,6002.02,5775.36,5981.27,30961700.0
2018-08-16,5981.27,6091.1,5933.08,5960.5,56691600.0
2018-08-19,5960.5,5964.66,5856.77,5857.24,23358100.0
2018-08-20,5857.24,5861.89,5797.5,5797.5,16834600.0
2018-08-21,5857.24,5807.65,5778.94,5801.97,31766200.0
2018-08-22,5801.97,5804.25,5769.56,5794.18,13483800.0
2018-08-23,5794.18,5804.73,5722.75,5766.63,46128400.0
2018-08-26,5766.63,5767.66,5721.49,5724.15,15789200.0
2018-08-28,5724.15,5730.97,5708.91,5730.09,19970900.0
2018-08-29,5730.09,5730.09,5690.76,5701.69,17763600.0
2018-08-30,5701.69,5787.67,5695.11,5764.15,21186800.0
2018-09-02,5764.15,5855.67,5758.11,5793.58,14194600.0
2018-09-03,5793.58,5927.59,5783.12,5890.24,26940300.0
2018-09-04,5890.24,5935.58,5853.95,5892.54,25756200.0
2018-09-05,5892.54,6144.57,5886.88,6055.21,52177100.0
2018-09-06,6055.21,6123.22,5955.31,5971.14,70264896.0
2018-09-09,5971.14,5971.14,5879.27,5885.2,16748300.0
2018-09-10,5885.2,5888.84,5819.78,5826.61,13004200.0
2018-09-11,5826.61,5940.74,5761.19,5761.33,21414400.0
2018-09-12,5761.33,5874.85,5702.58,5874.85,25292700.0
2018-09-13,5874.85,5934.24,5811.25,5833.44,26366400.0
2018-09-16,5833.44,5969.21,5836.88,5853.62,47069500.0
2018-09-17,5853.62,6099.49,5834.06,6057.08,89841296.0
2018-09-18,6057.08,6164.97,6051.81,6131.03,112719000.0
2018-09-20,6131.03,6157.27,6003.09,6023.55,51045200.0
2018-09-23,6023.55,6023.21,5954.22,5960.92,22434800.0
2018-09-25,5960.92,6036.25,5963.26,6024.3,39710700.0
2018-09-26,6025.57,6057.37,5972.65,6001.3,35810600.0
2018-09-27,6001.3,6001.35,5913.34,5934.28,26988000.0
2018-09-30,5934.28,5928.55,5868.4,5876.0,18373400.0
2018-10-01,5876.0,5879.3,5793.5,5804.27,23170000.0
2018-10-02,5804.27,5840.76,5795.48,5816.42,37487100.0
2018-10-03,5816.42,5846.57,5758.37,5765.04,23177500.0
2018-10-04,5765.04,5771.28,5732.73,5750.74,29947400.0
2018-10-07,5750.74,5750.6,5626.31,5648.49,32343500.0
2018-10-08,5648.49,5679.54,5645.56,5678.99,18909900.0
2018-10-09,5678.99,5694.44,5624.29,5641.35,24538600.0
