timestamp,open,high,low,close,volume
2021-02-28,100.0,98.96,95.7,95.87,788182000.0
2021-03-01,95.16,98.05,92.65,97.66,543932000.0
2021-03-02,99.02,99.02,94.54,95.74,416886000.0
2021-03-03,95.97,96.14,92.82,93.48,388350000.0
2021-03-04,93.49,98.99,93.78,98.39,655824000.0
2021-03-07,98.5,99.76,96.4,96.64,550928000.0
2021-03-09,97.25,97.25,94.85,95.31,418678000.0
2021-03-10,95.78,96.4,94.79,95.33,362810000.0
2021-03-14,96.02,96.02,92.41,92.78,429501000.0
2021-03-15,94.14,95.21,92.42,93.3,529269000.0
2021-03-16,94.19,94.19,91.98,93.51,343123000.0
2021-03-17,93.63,94.98,93.41,94.77,410911000.0
2021-03-18,95.46,97.17,94.37,96.73,387563066.0
2021-03-21,96.77,98.42,96.76,97.97,363556000.0
2021-03-22,98.42,98.89,96.5,96.57,323771000.0
2021-03-23,95.93,98.37,95.56,97.6,646698000.0
2021-03-24,98.28,102.53,98.28,102.53,1009230000.0
2021-03-25,103.89,106.54,103.49,103.72,1105400000.0
2021-03-29,104.21,104.99,103.08,103.66,625596000.0
2021-03-30,103.66,104.48,103.13,104.03,802538000.0
2021-03-31,104.8,105.82,104.42,105.82,724774000.0
2021-04-01,107.58,107.58,104.39,104.73,388903000.0
2021-04-04,104.73,104.73,101.78,102.27,781743000.0
2021-04-05,102.51,102.71,100.96,101.41,479117000.0
2021-04-06,102.88,104.12,100.45,104.12,537533000.0
2021-04-07,104.12,104.69,102.37,102.4,388926000.0
2021-04-08,104.4,104.4,101.66,101.97,433373000.0
2021-04-12,101.81,102.47,101.53,101.64,415618000.0
2021-04-13,101.78,102.1,100.99,101.18,382799000.0
2021-04-15,103.32,103.43,101.45,102.77,699432000.0
2021-04-18,103.29,103.51,102.04,102.32,669815000.0
2021-04-19,103.32,102.26,100.08,101.74,835909000.0
2021-04-20,101.85,102.1,100.1,100.69,561944000.0
2021-04-21,101.33,101.33,99.11,99.26,600769000.0
2021-04-22,101.27,101.88,97.98,99.43,640007000.0
2021-04-25,100.3,100.3,95.73,96.07,728306000.0
2021-04-26,94.84,96.31,93.26,93.32,596334000.0
2021-04-27,92.91,97.66,92.91,97.66,457430000.0
2021-04-28,97.95,98.88,95.36,97.57,353847000.0
2021-04-29,99.45,99.45,96.92,97.45,358526000.0
2021-05-02,97.45,98.26,96.72,98.2,504778000.0
2021-05-03,98.6,100.23,98.39,98.66,622595000.0
2021-05-04,97.74,99.68,97.74,98.88,388465000.0
2021-05-05,99.14,99.28,98.35,98.37,287685000.0
2021-05-06,98.6,99.03,97.81,98.52,729701000.0
2021-05-09,98.82,99.16,97.42,97.66,532752000.0
2021-05-10,97.74,99.23,97.1,98.66,393978000.0
2021-05-11,99.23,100.38,98.6,100.15,509970000.0
2021-05-12,100.22,101.34,100.05,100.91,536657000.0
2021-05-13,101.99,101.99,100.39,100.51,437457000.0
2021-05-16,100.84,103.05,100.63,102.55,833408000.0
2021-05-17,101.88,104.3,101.88,102.8,515712000.0
2021-05-18,103.53,106.37,103.37,105.66,731182000.0
2021-05-19,106.63,106.84,103.33,103.8,554480000.0
2021-05-20,105.32,105.32,102.95,103.06,410147000.0
2021-05-23,101.77,103.95,100.76,103.14,518231000.0
2021-05-24,106.2,106.31,104.3,104.56,1560740000.0
2021-05-25,107.34,107.34,103.26,103.38,546796000.0
2021-05-27,102.2,103.96,101.94,102.71,561602000.0
2021-05-30,103.51,104.28,102.22,102.43,601026000.0
2021-05-31,102.89,103.66,101.4,101.46,638904103.0
2021-06-01,102.04,102.42,100.3,100.61,413789492.0
2021-06-02,100.68,101.97,100.38,101.52,438176000.0
2021-06-03,102.05,103.1,101.46,101.59,619933000.0
2021-06-06,103.67,105.62,103.67,105.62,1191060000.0
2021-06-07,106.37,107.35,104.96,105.53,730271000.0
2021-06-08,108.91,108.91,104.44,104.63,573974000.0
2021-06-09,105.05,105.63,103.34,103.61,587586000.0
2021-06-10,106.67,106.67,103.76,104.72,1352650000.0
2021-06-13,106.02,108.5,106.02,107.21,416915000.0
2021-06-14,108.81,112.15,108.81,110.93,473830146.0
2021-06-15,114.73,116.38,110.11,113.22,917359885.0
2021-06-16,110.92,112.67,108.44,110.33,664518192.0
2021-06-17,111.78,111.78,109.03,110.12,560132000.0
2021-06-20,109.65,110.81,106.69,107.92,487893000.0
2021-06-21,107.92,108.65,104.63,107.4,868419000.0
2021-06-22,109.37,111.93,107.66,111.93,679017000.0
2021-06-23,113.52,114.12,110.72,110.91,519528624.0
2021-06-24,110.91,111.58,109.06,109.18,457549152.0
2021-06-27,109.61,111.29,107.87,109.76,497731661.0
2021-06-28,111.52,112.11,108.28,112.11,420972852.0
2021-06-29,112.11,112.11,107.96,108.26,495139464.0
2021-06-30,109.92,109.92,104.7,105.87,302368542.0
2021-07-01,107.85,108.72,105.93,107.08,258679640.0
2021-07-04,107.6,108.11,105.88,106.63,270651318.0
2021-07-05,106.54,107.28,104.66,107.22,308677440.0
2021-07-06,107.36,107.37,104.78,104.94,297311216.0
2021-07-07,104.94,105.3,103.01,104.09,228220246.0
2021-07-08,103.97,107.61,102.64,105.22,281886123.0
2021-07-11,105.51,108.12,105.46,108.04,390466026.0
2021-07-12,109.8,109.81,104.75,105.17,348578132.0
2021-07-13,105.85,107.0,104.93,105.52,241765617.0
2021-07-14,107.35,107.89,105.38,106.28,196085709.0
2021-07-15,106.27,106.94,105.54,106.26,213026777.0
2021-07-18,106.33,108.03,106.15,107.97,389382171.2
2021-07-19,108.87,110.72,107.67,109.83,397538895.2
2021-07-20,111.25,111.29,107.77,108.79,309607086.0
2021-07-22,108.81,109.75,108.13,108.49,363113282.8
2021-07-25,108.33,109.56,107.92,108.48,468093404.1
2021-07-26,108.77,109.17,108.2,108.33,374726511.3
2021-07-27,108.14,112.77,107.98,111.37,534519641.6
2021-07-28,111.35,115.1,111.18,114.6,504238739.6
2021-07-29,115.14,115.14,112.91,113.3,391971527.5
2021-08-01,113.93,116.69,112.27,115.13,541027978.8
2021-08-02,115.84,117.88,115.13,117.07,610202698.1
2021-08-03,117.26,119.06,116.27,117.28,511554726.3
2021-08-04,117.46,119.17,116.39,117.59,943924061.0
2021-08-05,118.22,118.79,115.3,115.63,612937059.8
2021-08-08,115.78,116.73,114.79,115.6,575472445.3
2021-08-09,115.59,116.43,114.18,115.26,526133761.7
2021-08-10,115.33,118.64,113.67,117.41,570909333.8
2021-08-11,117.38,118.25,115.37,116.34,855756758.6
2021-08-12,117.03,119.43,116.27,118.04,842483147.2
2021-08-15,115.22,119.44,113.28,118.77,817733958.3
2021-08-16,118.14,121.46,116.51,121.45,924024090.1
2021-08-17,120.63,121.92,118.68,121.52,1017459847.3
